author	author_gender	Count
Elphinston, Alexander	ambiguous	     1
Elphinston, James (1721-1809)	NA	    22
Elphinstone-fleeming, Charles (1774-1840)	ambiguous	     1
Elphinstone, Alexander (1738-1795)	ambiguous	     1
Elphinstone, Charles (1682-1757)	ambiguous	     1
Elphinstone, Charles (1711-1781)	ambiguous	     2
Elphinstone, Clementina (1719-1799)	female	     8
Elphinstone, James (NA-1739)	NA	     1
Elphinstone, John (1675-1732)	NA	     1
Elphinstone, John (1737-1794)	NA	     4
Elphinstone, William (1780-NA)	ambiguous	    12
Elridg, Richard	ambiguous	     2
Elrington, Thomas (1760-1835)	NA	     5
Elrington, William	ambiguous	     1
Else, Joseph (NA-1780)	ambiguous	     4
Elsholtz, Johann Sigismund (1623-1688)	ambiguous	     1
Elsley, Heneage (1745-1833)	NA	     1
Elsley, William (1672-1743)	ambiguous	     1
Elsliot, Thomas	NA	     1
Elslyott, Thomas	NA	     2
Elsmere, Sloane (1706-1766)	ambiguous	     1
Elsom, Patience (NA-1784)	NA	     1
Elson, Jane	ambiguous	     1
Elson, Mary (1623-1707)	ambiguous	     1
Elstob, Elizabeth (1683-1756)	ambiguous	     2
Elstob, Mark	ambiguous	     2
Elstob, William (1673-1715)	ambiguous	     3
Elstobb, William (NA-1790)	ambiguous	    12
Elston, John	NA	     2
Elsum, John (1700-1705)	NA	     4
Elsynge, Henry (1598-1654)	ambiguous	     5
Elton, Abraham (1654-1728)	ambiguous	     1
Elton, Abraham (1755-1842)	ambiguous	     1
Elton, Edward (NA-1624)	NA	    22
Elton, Rd	male	     1
Elton, Richard (1650-NA)	ambiguous	     3
Eltringham, William	ambiguous	     5
Elviden, Edmund	NA	     4
Elvins, Richard (1718-1776)	ambiguous	     1
Elwall, Edward (1676-1744)	NA	    24
Elwill, John (NA-1727)	NA	     1
Elwood, Thomas	NA	     1
Elworthy, John (1713-1794)	NA	     1
Ely, Edward	NA	     1
Ely, Henry (1755-1835)	ambiguous	     4
Ely, Henry Loftus (1709-1783)	ambiguous	     4
Ely, Humphrey (NA-1604)	NA	     1
Ely, John (1758-1847)	NA	     8
Ely, John (1763-1827)	NA	     1
Ely, Mary (1701-NA)	ambiguous	     1
Ely, Nicholas Hume-loftus (1738-1769)	NA	     1
Ely, Richard (1733-1814)	ambiguous	     2
Ely, Samuel (1740-NA)	NA	     3
Ely, Thomas (1711-1716)	NA	     4
Ely, Zebulon (1759-1824)	male	     3
Elyak&# ;im Ben Avraham, Mi-london	NA	     1
Elyard, William	ambiguous	     1
Elyas, John	NA	     1
Elyot, Sir Thomas	male	     1
Elyot, Thomas (1490-1546)	NA	    50
Elys, Edmund (1634-1707)	NA	    81
Em D, 	ambiguous	     1
Émérigon,  (1712-NA)	NA	     2
Emeris, 	male	     1
Emerson, Alexander Lyon	ambiguous	     1
Emerson, Ezekiel (1736-1815)	ambiguous	     2
Emerson, George	ambiguous	     6
Emerson, John (1745-1826)	NA	     4
Emerson, Joseph (1700-1767)	ambiguous	     8
Emerson, Joseph (1724-1775)	ambiguous	     4
Emerson, Samuel (1765-1851)	NA	     2
Emerson, Thomas	NA	     1
Emerson, William (1701-1782)	ambiguous	    40
Emerson, William (1769-1811)	ambiguous	     3
Emersone, John	NA	     1
Emerton, John (1659-NA)	NA	     1
Emery, John	NA	     1
Emery, T J	NA	     1
Emes, John (1762-1810)	NA	     2
Emes, Thomas (NA-1707)	NA	     7
émigré, Savoyard	NA	     1
Emilia, 	female	     1
Emilie, Francis	ambiguous	     1
Emilie, John	NA	     1
Emilius, Paulus	NA	     1
Emitie, Thomas	NA	     1
émı̈n, Joseph (1726-1809)	ambiguous	     1
Emlen, Samuel (1730-1799)	NA	     2
Emlyn, Henry (1728-1815)	ambiguous	     3
Emlyn, Sollom (1697-1754)	male	     1
Emlyn, Thomas (1663-1741)	NA	    37
Emmanuel, Charles (1562-1630)	ambiguous	     1
Emmerich, Andrew (1739-1810)	NA	     2
Emmert, J H	NA	     1
Emmet, Mary Anne (1773-1804)	ambiguous	     2
Emmet, Thomas Addis (1764-1827)	ambiguous	     4
Emmett, William	ambiguous	     1
Emmitt, Peregrine	ambiguous	     1
Emmons, Nathanael (1745-1840)	NA	    32
Emmot, George	ambiguous	     2
Emms, Robert	ambiguous	     1
Emott, James (1771-1850)	NA	     1
Empson, 	male	     1
Enciso, Martin Fernández De (NA-1525)		     1
Enderbie, Percy (NA-1670)	ambiguous	     1
Endress, Christian (1775-1827)	ambiguous	     1
Enfield, William (1741-1797)	ambiguous	    45
Engel, Friedrich	male	     1
Engelbrecht, Hans (1599-1642)	NA	     2
England Army Council, 	ambiguous	     1
England King In Council, 	ambiguous	     2
England Laws, Statutes	NA	     3
England Parliament House Of Commons, 	ambiguous	    14
England Parliament House Of Lords, 	ambiguous	     4
England Parliament, 	ambiguous	    58
England, Believer	NA	     1
England, Corporation	NA	     5
England, Divine (1743-NA)	ambiguous	    72
England, George	ambiguous	     2
England, John (1749-NA)	NA	    13
England, Richard (1796-NA)	ambiguous	     1
England, Son (1707-NA)	ambiguous	     3
England, William	ambiguous	     1
Englefield, Anthony	NA	     1
Englefield, Charles (1670-1728)	ambiguous	     1
Englefield, Henry (1752-1822)	ambiguous	     7
English, Edward (NA-1707)	NA	     1
English, George	ambiguous	     2
English, Harriet	NA	     3
English, J	NA	     1
English, Jack	NA	     1
English, John (1959-NA)	NA	     1
English, Peter	NA	     1
English, Rebecca	ambiguous	     1
English, Robert (1722-1784)	ambiguous	     5
English, T (1751-1809)	NA	    10
English, Thomas	NA	     5
Englishman, Downright	NA	     2
Englishman, John	NA	     2
Englishman, True (1782-NA)	ambiguous	    12
Ennenckel, Georgius Acacius (1573-NA)	male	     2
Ennew, Samuel	NA	     1
Enniskillen, Connor Maguire (1616-1645)	ambiguous	     2
Enniskillen, John Willoughby Cole (1768-1840)	ambiguous	     1
Enock, Richard (1657-1658)	ambiguous	     1
Enos, Walter	ambiguous	     3
Enraght, Baislie	NA	     1
Ensell, G	NA	     1
Enslen, 	NA	     2
Enslin, Georg Ernst	ambiguous	     1
Ent, George (1604-1689)	ambiguous	     7
Entick, John (1703-1773)	NA	    74
Entwisle, Edmund	NA	     1
Entwisle, Joseph (1767-1841)	ambiguous	     2
Enty, John (1675-1743)	NA	     9
Eon De Beaumont, Charles Geneviève Louis Auguste André Timothée D' (1728-1810)	ambiguous	    20
Eon De Beaumont, Charles Geneviève Louis Auguste André Timothée D' (1728-1810)	ambiguous	     2
Ephelia,  (1679-NA)	female	     5
Ephraem, 	male	     3
Epictetus, 	NA	    77
Epicurus, 	NA	     5
Epigram, Ephraim	NA	     2
épinay, Louise Florence Pétronille Tardieu Désclavelles (1726-1783)	female	     1
Episcopius, Simon (1583-1643)	ambiguous	     3
Equiano, Olaudah (1745-1797)	NA	    11
Equitatius, 	NA	     1
Erasmus, Desiderius (NA-1536)	male	   290
Erastophil, 	NA	     1
Erastus, Thomas (1524-1583)	NA	     2
Erastus, Thomas (1542-1583)	NA	     1
Eratt, William (1655-1702)	ambiguous	     1
Erbery, William (1604-1654)	ambiguous	    20
Ercker, Lazarus (NA-1594)	male	     4
Erdeswicke, Sampson (NA-1603)	NA	     3
Erdmann, Charles	ambiguous	     1
Ergas, Joseph (1685-1730)	ambiguous	     1
Erigena, Johannes Scotus (810-877)	male	     1
Erisey, Mary	ambiguous	     1
Erizzo, Sebastiano (1525-1585)	NA	     1
Erlam, John	NA	     1
Erndl, Christian Heinrich (1676-1734)	ambiguous	     1
Ernesti, Johann August (1717-1781)	ambiguous	     1
Ernst, George	ambiguous	     1
Ernst, John Frederick (NA-1805)	NA	     2
Ernulf,  (1040-1124)	NA	     4
Erondelle, Pierre (1586-1609)	NA	     3
Erpenius, Thomas (1584-1624)	NA	     1
Errand, Charles (1606-1689)	ambiguous	     3
Errington, Anthony (NA-1719)	NA	     1
Errington, Frances	ambiguous	     1
Errington, George Ward	ambiguous	     1
Errington, Harriet	NA	     3
Errington, Henry	ambiguous	     1
Errington, Prideaux	NA	     2
Errington, William (1719-1728)	ambiguous	     1
Erroll, James Hay (1726-1778)	NA	     2
Erroll, John Hay	NA	     1
Erroll, Mary Hay (NA-1758)	ambiguous	     3
Erskine,  (NA-1776)	NA	     4
Erskine, Alexander	ambiguous	     4
Erskine, Andrew (1739-1793)	NA	     7
Erskine, Charles (1739-1763)	ambiguous	     2
Erskine, Charles (1739-1811)	ambiguous	     1
Erskine, David (NA-1769)	ambiguous	     2
Erskine, David (NA-1791)	ambiguous	     1
Erskine, Ebenezer (1680-1754)	ambiguous	   109
Erskine, Frances (NA-1776)	ambiguous	     1
Erskine, Francis	ambiguous	     1
Erskine, George	ambiguous	     2
Erskine, Henry (1746-1765)	ambiguous	     1
Erskine, Henry (1746-1817)	ambiguous	    11
Erskine, Ja	ambiguous	     1
Erskine, James (1713-1785)	NA	     1
Erskine, James Francis (1743-1806)	ambiguous	     6
Erskine, Jean	ambiguous	     1
Erskine, Joannes Jacobus	male	     1
Erskine, John (1662-1743)	NA	     4
Erskine, John (1672-1739)	NA	     1
Erskine, John (1675-1732)	NA	    13
Erskine, John (1695-1768)	NA	    13
Erskine, John (1721-1803)	NA	    26
Erskine, John (1758-1792)	NA	     2
Erskine, John Francis (1741-1825)	ambiguous	     2
Erskine, Magdalen	NA	     1
Erskine, Margaret	ambiguous	     1
Erskine, Ralph (1685-1752)	ambiguous	   228
Erskine, Robert (1735-1780)	ambiguous	     3
Erskine, Thomas	NA	     1
Erskine, Thomas (1706-1766)	NA	     4
Erskine, Thomas (1750-1823)	NA	    75
Erskine, William (1618-NA)	ambiguous	     1
Erskine, William (1728-1795)	ambiguous	     6
Erskine, William (1773-1852)	ambiguous	     2
Erskine, William (NA-1700)	ambiguous	     1
Erswicke, John	NA	     1
Escalante, Bernardino De		     1
Esch, Jacob Vander	NA	     1
Escher, Henry (1796-1813)	ambiguous	     1
Escholt, Michel Pedersøn (NA-1666)	ambiguous	     1
Esgly, Louis-philippe Mariauchau D' (1710-1788)	NA	     1
Eskgrove, David Rae (1724-1804)	ambiguous	     1
Eslon,  (1750-1786)	NA	     3
Espagnac, Charles D'	ambiguous	     1
Espagnac, Marc-rené-marie D'amarzit De Sahuguet D' (1752-1794)		     1
Espagne, Jean D' (1591-1659)	ambiguous	    29
Espagnet, Jean D' (1564-1637)	ambiguous	     1
Español, En Philadelphia	NA	     2
Espennett, Francis	ambiguous	     1
Espiard De La Borde, François-ignace (1707-1777)	NA	     1
Espié, Félix François (1708-1792)	NA	     1
Espinasse, Isaac	NA	     1
Espinosa, Moses	ambiguous	     1
Esprit,  (1611-1678)	female	     2
Essex, Arthur Capel (1631-1683)	male	     4
Essex, George Capel-coningsby (1757-1839)	ambiguous	     1
Essex, James (1722-1784)	NA	     5
Essex, John	NA	     1
Essex, Robert Devereaux (1591-1646)	ambiguous	     2
Essex, Robert Devereux (1565-1601)	ambiguous	     8
Essex, Robert Devereux (1566-1601)	ambiguous	     1
Essex, Robert Devereux (1591-1646)	ambiguous	    25
Essex, William Capel (1697-1743)	ambiguous	     1
Essington, John (1720-1728)	NA	     1
Est, William (1546-1625)	ambiguous	     6
Estabrook, Hobart (1716-1766)	NA	     2
Estabrook, Joseph (1640-1711)	ambiguous	     1
Estabrook, Samuel (1674-1727)	NA	     1
Estaing, Charles Henri (1729-1794)	ambiguous	     2
Estaugh, John (1676-1742)	NA	     3
Estcourt, Richard (1668-1712)	ambiguous	     8
Este, C (1753-1829)	NA	     2
Este, Charles (1776-NA)	ambiguous	     1
Este, Thomas (NA-1745)	NA	     1
Estella, Diego De (1524-1578)		     5
Esten, Cornelius	ambiguous	     1
Esten, Joannes	male	     1
Estève, Pierre (1720-NA)	NA	     1
Estey, George (1560-1601)	ambiguous	     2
Esther, 	NA	     1
Estienne, Charles (1504-1564)	ambiguous	    14
Estienne, Henri (1531-1598)	ambiguous	     7
Estienne, Henry	ambiguous	     7
Estienne, Robert (1503-1559)	ambiguous	     3
Estlin, John Prior (1747-1817)	ambiguous	     3
Eston, John (1625-1689)	NA	     1
Estrades,  (1607-1686)	NA	     5
Estrela, Paulino Da (NA-1683)	ambiguous	     1
Estwick, Francis	ambiguous	     1
Estwick, Nicolas	NA	     7
Estwick, Sampson (NA-1739)	NA	     3
Estwick, Samuel (1735-1795)	NA	     7
Étampes-valençay, Léonor D' (1585-1651)	NA	     1
Etches, John	NA	     2
Etherege, George (1635-1691)	ambiguous	    39
Etherege, Sir George	ambiguous	     1
Etheridge, Samuel	NA	     2
Etheridge, William	ambiguous	     1
Etherington, C	NA	     1
Etherington, Christopher (1757-1777)	ambiguous	     2
Etherington, G (1722-1802)	NA	     1
Etherington, John (1641-1645)	NA	     6
Etherington, Rich	NA	     1
Etherington, Thomas (1758-1759)	NA	     1
Eton, William	ambiguous	     2
Etough, Henry (1687-1757)	ambiguous	     2
Etten, Hendrick Van	ambiguous	     1
Etteridge, Thomas	NA	     3
Ettmüller, Michael (1644-1683)	NA	     3
Ettmüller, Michael (1644-1683)	NA	     3
Ettrick, Anthony	NA	     1
Ettrick, William (1756-1847)	ambiguous	     1
Eubante, 	NA	     1
Eubulus, 	NA	     3
Euclid, 	NA	   118
Eudes, Morton	ambiguous	     2
Eudoxius, 	NA	     1
Eugene,  (1663-1736)	ambiguous	     7
Eugenio, 	NA	     1
Eugenius, 	NA	     3
Euler, Leonhard (1707-1783)	male	     6
Eumenes, 	male	     3
Eunapius, 	NA	     1
Eunohoo, 	NA	     1
Eunson, G	NA	     1
Euphrasia, 	NA	     1
Euphrosyne, 	female	     2
Eure, Samson (NA-1659)	NA	     5
Euring, William	ambiguous	     1
Euripides, 	male	    49
Eusden, Laurence (1688-1730)	ambiguous	    21
Eusebius, 	male	    21
Eustace, Christopher	ambiguous	     1
Eustace, J S (1760-1805)	NA	     5
Eustace, James	NA	     1
Eustace, John	NA	     2
Eustace, John Chetwode (1762-1815)	NA	     1
Eustace, Margaret (NA-1738)	ambiguous	     3
Eustace, Maurice (1590-1661)	ambiguous	     4
Eustace, Maurice (1699-1661)	ambiguous	     1
Eustace, William	ambiguous	     1
Eustance, Evan	ambiguous	     1
Eustathius, 	male	     2
Euthelius, 	NA	     1
Eutropius, 	male	    69
Eutychius,  (877-940)	male	     4
Euzénou De Kersalaun, Jean-vincent (1753-1823)	NA	     2
Evan, Enoch Ap	ambiguous	     1
Evance, Daniel	ambiguous	     3
Evance, William	ambiguous	     1
Evangelista, Joannes (1588-1635)	male	     1
Evanke, George	ambiguous	     1
Evans, 	ambiguous	     3
Evans, Abel (1679-1737)	ambiguous	    14
Evans, Allen (NA-1767)	ambiguous	     1
Evans, Ambrose	NA	     1
Evans, Arise (1607-NA)	ambiguous	    29
Evans, B (1740-1821)	NA	     2
Evans, Caleb (1737-1791)	NA	    37
Evans, David	ambiguous	     5
Evans, David (1690-1751)	ambiguous	     3
Evans, David (1738-1824)	ambiguous	     2
Evans, E	NA	     1
Evans, Edward (1573-1798)	NA	     2
Evans, Edward (1716-1798)	NA	     1
Evans, Edward (NA-1798)	NA	     3
Evans, Evan (1731-1788)	ambiguous	     3
Evans, Eyre	ambiguous	     1
Evans, Gulielmus Jones	male	     1
Evans, Henry	ambiguous	     1
Evans, Hugh (1712-1781)	NA	     2
Evans, Hugo	NA	     1
Evans, Israel (1747-1807)	NA	     6
Evans, J	NA	     1
Evans, J (1795-NA)	NA	     1
Evans, J (1812-NA)	NA	     2
Evans, James	NA	     1
Evans, John	NA	     9
Evans, John (1613-1659)	NA	    10
Evans, John (1680-1730)	NA	    47
Evans, John (1693-1715)	NA	     1
Evans, John (1702-1782)	NA	     2
Evans, John (1756-1846)	NA	     1
Evans, John (1767-1827)	NA	    21
Evans, John (NA-1770)	NA	     1
Evans, John (NA-1779)	NA	     1
Evans, John (NA-1807)	NA	     1
Evans, Katharine (NA-1692)	NA	     5
Evans, Lewis (1574-1756)	ambiguous	     6
Evans, Lewis (1700-1756)	ambiguous	     6
Evans, Nathaniel (1742-1767)	NA	     7
Evans, Oliver (1755-1819)	ambiguous	     3
Evans, R	NA	     1
Evans, R H (1778-1857)	NA	     1
Evans, Richard	ambiguous	     2
Evans, Robert (NA-1788)	ambiguous	     3
Evans, Samuel (1773-NA)	NA	     1
Evans, Theophilus (1693-1767)	NA	     5
Evans, Thomas (1742-1633)	NA	     1
Evans, Thomas (1742-1784)	NA	     6
Evans, Thomas (1742-1815)	NA	     1
Evans, Thomas (1742-NA)	NA	     9
Evans, Timothy	NA	     1
Evans, William	ambiguous	     2
Evans, William (1598-1599)	ambiguous	     2
Evans, William (1768-1776)	ambiguous	     1
Evanson, Edward (1731-1805)	NA	    10
Evatt, Samuel	NA	     1
Eve, Joseph	ambiguous	     1
Eveleigh, John (1747-1814)	NA	     5
Eveleigh, Joseph	ambiguous	     1
Eveleigh, Josiah (NA-1736)	NA	    10
Evelyn, Anne (1720-NA)	ambiguous	     1
Evelyn, Charles	ambiguous	     4
Evelyn, Edward	NA	     1
Evelyn, George	ambiguous	     3
Evelyn, Hugh	NA	     1
Evelyn, John (1591-1664)	NA	     1
Evelyn, John (1620-1706)	NA	    62
Evelyn, John (1655-1699)	NA	     4
Evelyn, Mary (1665-1685)	ambiguous	     6
Evelyn, Robert	ambiguous	     1
Everard, Edmund	NA	     6
Everard, Edward	NA	     1
Everard, Edward Cape	NA	     1
Everard, Giles	male	     1
Everard, John (1575-1650)	NA	     7
Everard, John (1587-1650)	NA	     1
Everard, John (NA-1650)	NA	     3
Everard, Margaret	ambiguous	     1
Everard, Mary	ambiguous	     2
Everard, Redmond (NA-1740)	male	     3
Everard, Robert (1664-NA)	ambiguous	     7
Everard, Thomas (1683-1684)	NA	    14
Everard, W	NA	     1
Everardt, Job	NA	     1
Everenden, Humphrey	NA	     2
Everett, Charles	ambiguous	     1
Everett, David (1770-1813)	ambiguous	     2
Everett, George	ambiguous	    10
Everett, John (NA-1730)	NA	     1
Everett, Moses (1750-1813)	ambiguous	     2
Everett, Oliver (1752-1802)	ambiguous	     2
Everinden, Humphrey	NA	     6
Evers, William (1767-NA)	ambiguous	     1
Eversfield, C	NA	     1
Evershed, William (1717-1799)	ambiguous	     2
Evertsen, Cornelis (1642-1706)	NA	     1
Evertson, Nicholas	NA	     1
Every, John	NA	     2
Eves, 	ambiguous	     1
Eves, George (1613-1667)	ambiguous	     1
Evesdropper, Adam	ambiguous	     1
Evil, Court	NA	     1
Evitt, William	ambiguous	     1
Evory, Thomas	NA	     1
Ewart, David Williamson Robertson (1761-1837)	ambiguous	     1
Ewart, James	NA	     2
Ewart, Joannes	male	     1
Ewart, John	NA	     4
Ewart, Joseph	ambiguous	     1
Ewart, Robertus	ambiguous	     1
Ewbancke, George	ambiguous	     1
Ewen, John	NA	     1
Ewer, Isaac (NA-1650)	NA	     1
Ewer, John (NA-1774)	NA	     5
Ewer, Richard	ambiguous	     1
Ewer, Samuel (NA-1708)	NA	     2
Ewich, Johann Von (1525-1588)	ambiguous	     1
Ewing, Alexander (NA-1804)	ambiguous	     7
Ewing, Greville (1767-1841)	male	     6
Ewing, James (1744-1823)	NA	     2
Ewing, John (1732-1802)	NA	     2
Ewing, Peter	NA	     1
Ewing, Thomas (NA-1776)	NA	     2
Ewing, Walter	ambiguous	     1
Exell, Joshua	ambiguous	     3
Exeter, John Cecil (1648-1700)	ambiguous	     1
Exiguus, Dionysius (540-NA)	male	     3
Exquemelin, A O	NA	    12
Exshaw, Elizabeth	ambiguous	     1
Exshaw, J (1750-1827)	NA	    22
Exshaw, John (NA-1776)	NA	    11
Exton, Brudenell	NA	     4
Exton, John (1600-1668)	NA	     3
Eyes, John	NA	     1
Eyken, Sebastian Vander	ambiguous	     3
Eyles, Francis (NA-1735)	ambiguous	     1
Eyles, John	NA	     1
Eymar, Ange Marie (1747-1803)	ambiguous	     1
Eyre, Charles	ambiguous	     1
Eyre, Edmund John (1767-1816)	NA	    10
Eyre, Edward (1720-1725)	NA	     3
Eyre, Elizabeth	ambiguous	     2
Eyre, Francis (NA-1804)	ambiguous	     8
Eyre, Henry	ambiguous	    10
Eyre, James (1734-1799)	NA	     4
Eyre, John (1654-NA)	NA	     1
Eyre, John (1709-1730)	NA	     2
Eyre, John (1726-1792)	NA	     3
Eyre, John (1754-1803)	NA	     1
Eyre, Joseph (1752-1816)	ambiguous	     5
Eyre, Richard (1664-1746)	ambiguous	    12
Eyre, Richard (1704-1778)	ambiguous	     3
Eyre, Robert (1656-1722)	ambiguous	     8
Eyre, Thomas (1748-1810)	NA	     3
Eyre, William (1612-1670)	ambiguous	    10
Eyres, Joseph	ambiguous	     1
Eysendrach, John	NA	     1
Eyston, Charles (1667-1721)	ambiguous	     1
Eyston, F J	NA	     1
Eyton, Edward	NA	     1
F A Di C, 	ambiguous	     1
F F B L, 	NA	     1
F Isher, Jo	ambiguous	     1
F J D S L, 	NA	     1
F Mcd, 	male	     1
F S G W D B, 	NA	     2
F-a, Signora	female	     1
F-l B-t, 	NA	     1
F, 	NA	    87
F,  (1549-1563)	NA	     9
F,  (1570-NA)	NA	     1
F,  (1577-NA)	NA	     1
F,  (1604-1635)	NA	     5
F,  (1713-1778)	NA	     1
Faber, Albert Otto (1612-1684)	ambiguous	     6
Faber, George Stanley (1773-1854)	ambiguous	     1
Faber, Johannes (1478-1541)	male	     1
Fabian, R	NA	     3
Fabre-dubosquet, 	NA	     1
Fabre, Pierre (1716-1793)	NA	     1
Fabrice, Friedrich Ernst Von (1683-1750)	ambiguous	     1
Fabrice, Guillaume	male	     1
Fabricius Hildanus, Wilhelm (1560-1634)	NA	     4
Fabricius, Friedrich Wilhelm Peter (1742-1817)	male	     1
Fabricius, J Seobald (1622-NA)	NA	     4
Fabricius, Joannes (1527-1566)	male	     1
Fabricius, Johann Albert (1668-1736)	ambiguous	     1
Fabricius, Johann Christian (1745-1808)	ambiguous	     1
Fabricius, Johann Ludwig (1632-1697)	ambiguous	     3
Fabricius, Johann Philipp	ambiguous	     5
Fabricus, 	NA	     1
Fabricy, Gabriel (1725-1800)	ambiguous	     1
Fabrigas, Anthony	NA	     3
Fabry, Raymond (1750-1834)	ambiguous	     1
Fabyan, Robert (NA-1513)	ambiguous	     7
Fac-totum, Isaac	NA	     4
Fac-totum, Jacob	NA	     3
Facius, J F (1750-1825)	NA	     1
Facy, William	ambiguous	     1
Faden, William (1749-1836)	ambiguous	     1
Faden, William (1750-1836)	ambiguous	     4
Faerno, Gabrieldo	NA	     1
Faerno, Gabriello (1511-1561)	male	     5
Fagan,  (1702-1755)	male	     1
Fagan, Peter	NA	     3
Fage, Edward	NA	     1
Fage, John	NA	     2
Fage, Mary	ambiguous	     1
Fage, Robert	ambiguous	    10
Fagel, François Nicolaas (1655-1718)	NA	     1
Fagel, Gaspar (1634-1688)	male	    13
Faget, Gautier	male	     4
Fagnan,  (NA-1770)	NA	     1
Faiguet De Villeneuve, Joachim (1703-1780)	NA	     1
Faikney, James	NA	     1
Fair, George	ambiguous	     3
Fairbairn, James	NA	     2
Fairbanks, Wm	NA	     1
Fairburn, John	NA	     4
Fairchild, Thomas (1667-1729)	NA	     3
Fairclough, Richard (1621-1682)	ambiguous	     2
Fairclough, Samuel (1594-1677)	NA	     1
Fairebrother, William (1612-1681)	ambiguous	     1
Faireclough, Samuel (1625-1691)	NA	     3
Fairfax, Arabella	female	     2
Fairfax, Blackerby	NA	     3
Fairfax, Brian (1633-1711)	ambiguous	     1
Fairfax, Bryan (1736-1802)	ambiguous	     2
Fairfax, Ferdinando (1584-1648)	NA	    18
Fairfax, George	ambiguous	     1
Fairfax, Henry (1634-1702)	ambiguous	     3
Fairfax, John (1623-1700)	NA	     4
Fairfax, Nathaniel (1637-1690)	NA	     1
